72# Number of electrodes
# x z position for each electrode
0.0	299.29
1.0	299.20
2.0	299.10
3.0	298.98
4.0	298.85
5.0	298.72
6.0	298.58
7.0	298.50
8.0	298.42
9.0	298.32
10.0	298.21
11.0	298.21
12.0	298.21
13.0	298.21
14.0	298.20
15.0	298.19
16.0	298.18
17.0	298.12
18.0	298.05
19.0	297.99
20.0	297.93
21.0	297.84
22.0	297.74
23.0	297.58
24.0	297.42
25.0	297.43
26.0	297.44
27.0	297.38
28.0	297.31
29.0	297.19
30.0	297.06
31.0	296.98
32.0	296.89
33.0	296.73
34.0	296.56
35.0	296.49
36.0	296.41
37.0	296.36
38.0	296.30
39.0	296.21
40.0	296.12
41.0	296.04
42.0	295.95
43.0	295.86
44.0	295.76
45.0	295.67
46.0	295.58
47.0	295.44
48.0	295.29
49.0	295.23
50.0	295.17
51.0	295.17
52.0	295.16
53.0	295.12
54.0	295.08
55.0	295.04
56.0	295.00
57.0	294.98
58.0	294.95
59.0	294.81
60.0	294.66
61.0	294.51
62.0	294.36
63.0	294.48
64.0	294.60
65.0	294.57
66.0	294.54
67.0	294.30
68.0	293.80
69.0	293.70
70.0	293.63
71.0	293.67

1809# Number of data
# a b m n i/mA u/mV
3	25	13	15	19.942981	18.421987
3	25	15	17	19.942981	15.093964
3	25	17	19	19.942981	21.848512
3	25	19	21	19.942981	37.787604
3	25	21	23	19.942981	113.615052
3	36	6	9	26.518368	184.365142
3	36	9	12	26.518368	44.728070
3	36	12	15	26.518368	26.798638
3	36	15	18	26.518368	17.468496
3	36	18	21	26.518368	15.567222
3	36	21	24	26.518368	15.017860
3	36	24	27	26.518368	17.936313
3	36	27	30	26.518368	29.926007
3	36	30	33	26.518368	110.995012
3	47	7	11	33.699417	137.070804
3	47	11	15	33.699417	43.457240
3	47	15	19	33.699417	24.368300
3	47	19	23	33.699417	18.751856
3	47	23	27	33.699417	15.598176
3	47	27	31	33.699417	15.106089
3	47	31	35	33.699417	22.589595
3	47	35	39	33.699417	37.738168
3	47	39	43	33.699417	65.847247
3	58	8	13	35.664206	102.984485
3	58	13	18	35.664206	38.881161
3	58	18	23	35.664206	22.502442
3	58	23	28	35.664206	15.710745
3	58	28	33	35.664206	15.137939
3	58	33	38	35.664206	20.758722
3	58	38	43	35.664206	22.476411
3	58	43	48	35.664206	36.871769
3	58	48	53	35.664206	71.298526
3	69	9	15	38.110391	91.841197
3	69	15	21	38.110391	33.369305
3	69	21	27	38.110391	20.439882
3	69	27	33	38.110391	15.349402
3	69	33	39	38.110391	18.596461
3	69	39	45	38.110391	18.120137
3	69	45	51	38.110391	21.390498
3	69	51	57	38.110391	32.989121
3	69	57	63	38.110391	69.588073
4	15	5	6	10.335787	310.088468
4	15	6	7	10.335787	93.659414
4	15	7	8	10.335787	35.913724
4	15	8	9	10.335787	20.444989
4	15	9	10	10.335787	16.750235
4	15	10	11	10.335787	17.948062
4	15	11	12	10.335787	23.004203
4	15	12	13	10.335787	59.551820
4	15	13	14	10.335787	304.382747
4	26	6	8	19.486628	235.567391
4	26	8	10	19.486628	52.725434
4	26	10	12	19.486628	25.568992
4	26	12	14	19.486628	18.099253
4	26	14	16	19.486628	16.173694
4	26	16	18	19.486628	15.103175
4	26	18	20	19.486628	21.088122
4	26	20	22	19.486628	34.021745
4	26	22	24	19.486628	105.050918
4	37	7	10	27.526140	160.110345
4	37	10	13	27.526140	44.128262
4	37	13	16	27.526140	27.526714
4	37	16	19	27.526140	18.170210
4	37	19	22	27.526140	15.298405
4	37	22	25	27.526140	15.231524
4	37	25	28	27.526140	17.130825
4	37	28	31	27.526140	30.149992
4	37	31	34	27.526140	101.945622
4	48	8	12	34.433590	129.291059
4	48	12	16	34.433590	44.061927
4	48	16	20	34.433590	25.073573
4	48	20	24	34.433590	18.261961
4	48	24	28	34.433590	15.313654
4	48	28	32	34.433590	16.267677
4	48	32	36	34.433590	25.533550
4	48	36	40	34.433590	34.908600
4	48	40	44	34.433590	68.416168
4	59	9	14	35.178201	100.016442
4	59	14	19	35.178201	36.681750
4	59	19	24	35.178201	21.451207
4	59	24	29	35.178201	15.227650
4	59	29	34	35.178201	15.952978
4	59	34	39	35.178201	20.109324
4	59	39	44	35.178201	22.579332
4	59	44	49	35.178201	33.751180
4	59	49	54	35.178201	74.025733
4	70	10	16	34.806274	81.094705
4	70	16	22	34.806274	30.007419
4	70	22	28	34.806274	18.253560
4	70	28	34	34.806274	15.170453
4	70	34	40	34.806274	16.476192
4	70	40	46	34.806274	17.461652
4	70	46	52	34.806274	19.246800
4	70	52	58	34.806274	30.958220
4	70	58	64	34.806274	60.981008
5	16	6	7	10.272212	294.468345
5	16	7	8	10.272212	67.581775
5	16	8	9	10.272212	29.781114
5	16	9	10	10.272212	19.668470
5	16	10	11	10.272212	16.795702
5	16	11	12	10.272212	16.271659
5	16	12	13	10.272212	25.063901
5	16	13	14	10.272212	63.505068
5	16	14	15	10.272212	254.856364
5	27	7	9	22.309862	201.987044
5	27	9	11	22.309862	57.340229
5	27	11	13	22.309862	26.299187
5	27	13	15	22.309862	22.886699
5	27	15	17	22.309862	15.353682
5	27	17	19	22.309862	17.493057
5	27	19	21	22.309862	22.065108
5	27	21	23	22.309862	41.078397
5	27	23	25	22.309862	104.126656
5	38	8	11	28.387633	145.044936
5	38	11	14	28.387633	43.358530
5	38	14	17	28.387633	26.016122
5	38	17	20	28.387633	18.934102
5	38	20	23	28.387633	15.645956
5	38	23	26	28.387633	15.050430
5	38	26	29	28.387633	16.907140
5	38	29	32	28.387633	30.617731
5	38	32	35	28.387633	98.258758
5	49	9	13	34.520601	120.257414
5	49	13	17	34.520601	43.252238
5	49	17	21	34.520601	24.611011
5	49	21	25	34.520601	17.932540
5	49	25	29	34.520601	15.217213
5	49	29	33	34.520601	17.561307
5	49	33	37	34.520601	26.778535
5	49	37	41	34.520601	35.128810
5	49	41	45	34.520601	70.337644
5	60	10	15	35.504604	97.045634
5	60	15	20	35.504604	33.743000
5	60	20	25	35.504604	20.518495
5	60	25	30	35.504604	15.260729
5	60	30	35	35.504604	16.571662
5	60	35	40	35.504604	19.619738
5	60	40	45	35.504604	23.081872
5	60	45	50	35.504604	33.621707
5	60	50	55	35.504604	72.479466
5	71	11	17	33.690876	73.220467
5	71	17	23	33.690876	28.948692
5	71	23	29	33.690876	16.689899
5	71	29	35	33.690876	15.306245
5	71	35	41	33.690876	16.045573
5	71	41	47	33.690876	16.974485
5	71	47	53	33.690876	19.108134
5	71	53	59	33.690876	30.755606
5	71	59	65	33.690876	54.321978
6	17	7	8	10.349062	249.881576
6	17	8	9	10.349062	58.684756
6	17	9	10	10.349062	28.972724
6	17	10	11	10.349062	19.204081
6	17	11	12	10.349062	15.036890
6	17	12	13	10.349062	17.084713
6	17	13	14	10.349062	29.273089
6	17	14	15	10.349062	64.114406
6	17	15	16	10.349062	148.316283
6	28	8	10	21.398938	171.678037
6	28	10	12	21.398938	49.949132
6	28	12	14	21.398938	26.232600
6	28	14	16	21.398938	19.657333
6	28	16	18	21.398938	15.275458
6	28	18	20	21.398938	17.037055
6	28	20	22	21.398938	20.305345
6	28	22	24	21.398938	40.547721
6	28	24	26	21.398938	109.714310
6	39	9	12	28.129377	133.475994
6	39	12	15	28.129377	44.551351
6	39	15	18	28.129377	22.632114
6	39	18	21	28.129377	17.794177
6	39	21	24	28.129377	15.143753
6	39	24	27	28.129377	15.001305
6	39	27	30	28.129377	16.745164
6	39	30	33	28.129377	31.091169
6	39	33	36	28.129377	98.903795
6	50	10	14	35.327194	115.611219
6	50	14	18	35.327194	41.501251
6	50	18	22	35.327194	23.942039
6	50	22	26	35.327194	18.428884
6	50	26	30	35.327194	15.220228
6	50	30	34	35.327194	19.206715
6	50	34	38	35.327194	27.733263
6	50	38	42	35.327194	33.904386
6	50	42	46	35.327194	74.412342
6	61	11	16	36.123081	91.217356
6	61	16	21	36.123081	33.562884
6	61	21	26	36.123081	20.674663
6	61	26	31	36.123081	15.151272
6	61	31	36	36.123081	18.085301
6	61	36	41	36.123081	18.794862
6	61	41	46	36.123081	23.707342
6	61	46	51	36.123081	32.166479
6	61	51	56	36.123081	70.596614
6	72	12	18	35.053137	74.513418
6	72	18	24	35.053137	29.036007
6	72	24	30	35.053137	17.207108
6	72	30	36	35.053137	17.074967
6	72	36	42	35.053137	15.661331
6	72	42	48	35.053137	18.123322
6	72	48	54	35.053137	20.544617
6	72	54	60	35.053137	33.476632
6	72	60	66	35.053137	52.155536
7	18	8	9	10.381854	229.805927
7	18	9	10	10.381854	61.318959
7	18	10	11	10.381854	29.323962
7	18	11	12	10.381854	17.215271
7	18	12	13	10.381854	15.013663
7	18	13	14	10.381854	19.775226
7	18	14	15	10.381854	31.387576
7	18	15	16	10.381854	43.918009
7	18	16	17	10.381854	142.761932
7	29	9	11	20.724394	171.271939
7	29	11	13	20.724394	44.056305
7	29	13	15	20.724394	28.507878
7	29	15	17	20.724394	15.899683
7	29	17	19	20.724394	15.212007
7	29	19	21	20.724394	15.682776
7	29	21	23	20.724394	21.927426
7	29	23	25	20.724394	37.784133
7	29	25	27	20.724394	110.291417
7	40	10	13	28.984079	131.759357
7	40	13	16	28.984079	45.849692
7	40	16	19	28.984079	23.679175
7	40	19	22	28.984079	17.460391
7	40	22	25	28.984079	15.486161
7	40	25	28	28.984079	14.854659
7	40	28	31	28.984079	18.698581
7	40	31	34	28.984079	34.972670
7	40	34	37	28.984079	104.866179
7	51	11	15	35.387825	112.837406
7	51	15	19	35.387825	37.443062
7	51	19	23	35.387825	23.863118
7	51	23	27	35.387825	17.663158
7	51	27	31	35.387825	15.217324
7	51	31	35	35.387825	20.142825
7	51	35	39	35.387825	28.234844
7	51	39	43	35.387825	34.527235
7	51	43	47	35.387825	75.701252
7	62	12	17	36.731239	91.426258
7	62	17	22	36.731239	33.430216
7	62	22	27	36.731239	20.979383
7	62	27	32	36.731239	15.216217
7	62	32	37	36.731239	18.948201
7	62	37	42	36.731239	18.442680
7	62	42	47	36.731239	24.024392
7	62	47	52	36.731239	31.079431
7	62	52	57	36.731239	68.083289
8	19	9	10	10.239464	216.409619
8	19	10	11	10.239464	58.423705
8	19	11	12	10.239464	24.657108
8	19	12	13	10.239464	16.321252
8	19	13	14	10.239464	16.900834
8	19	14	15	10.239464	21.026586
8	19	15	16	10.239464	22.113520
8	19	16	17	10.239464	43.617302
8	19	17	18	10.239464	153.135621
8	30	10	12	21.522618	164.699340
8	30	12	14	21.522618	46.189000
8	30	14	16	21.522618	26.592897
8	30	16	18	21.522618	16.920939
8	30	18	20	21.522618	15.730980
8	30	20	22	21.522618	15.152071
8	30	22	24	21.522618	22.811979
8	30	24	26	21.522618	41.983972
8	30	26	28	21.522618	106.609886
8	41	11	14	30.103154	125.189771
8	41	14	17	30.103154	43.832337
8	41	17	20	30.103154	24.660411
8	41	20	23	30.103154	17.852689
8	41	23	26	30.103154	15.344527
8	41	26	29	30.103154	14.793464
8	41	29	32	30.103154	20.105400
8	41	32	35	30.103154	37.578714
8	41	35	38	30.103154	111.517912
8	52	12	16	33.895252	104.209492
8	52	16	20	33.895252	35.935082
8	52	20	24	33.895252	21.533301
8	52	24	28	33.895252	16.142174
8	52	28	32	33.895252	15.316440
8	52	32	36	33.895252	21.379019
8	52	36	40	33.895252	24.967671
8	52	40	44	33.895252	35.924763
8	52	44	48	33.895252	73.674982
8	63	13	18	34.686849	85.773442
8	63	18	23	34.686849	30.900445
8	63	23	28	34.686849	18.179260
8	63	28	33	34.686849	15.261565
8	63	33	38	34.686849	18.129299
8	63	38	43	34.686849	17.045530
8	63	43	48	34.686849	22.530786
8	63	48	53	34.686849	29.884927
8	63	53	58	34.686849	61.279449
9	20	10	11	10.408803	221.512192
9	20	11	12	10.408803	50.602523
9	20	12	13	10.408803	23.512692
9	20	13	14	10.408803	18.758975
9	20	14	15	10.408803	18.294230
9	20	15	16	10.408803	14.985944
9	20	16	17	10.408803	21.632099
9	20	17	18	10.408803	43.799894
9	20	18	19	10.408803	138.525656
9	31	11	13	22.075787	147.215848
9	31	13	15	22.075787	52.465631
9	31	15	17	22.075787	22.386523
9	31	17	19	22.075787	17.647565
9	31	19	21	22.075787	15.233952
9	31	21	23	22.075787	16.989259
9	31	23	25	22.075787	22.162078
9	31	25	27	22.075787	45.064477
9	31	27	29	22.075787	118.592708
9	42	12	15	30.202635	127.420971
9	42	15	18	30.202635	38.239940
9	42	18	21	30.202635	23.527127
9	42	21	24	30.202635	17.522507
9	42	24	27	30.202635	15.560233
9	42	27	30	30.202635	14.901241
9	42	30	33	30.202635	21.787355
9	42	33	36	30.202635	42.537757
9	42	36	39	30.202635	109.198902
9	53	13	17	32.302870	99.838453
9	53	17	21	32.302870	33.401639
9	53	21	25	32.302870	19.934915
9	53	25	29	32.302870	15.032479
9	53	29	33	32.302870	15.450352
9	53	33	37	32.302870	20.862588
9	53	37	41	32.302870	23.444998
9	53	41	45	32.302870	34.631095
9	53	45	49	32.302870	65.296857
9	64	14	19	32.479996	76.274528
9	64	19	24	32.479996	27.667387
9	64	24	29	32.479996	16.579744
9	64	29	34	32.479996	15.214874
9	64	34	39	32.479996	16.904199
9	64	39	44	32.479996	16.371935
9	64	44	49	32.479996	19.851056
9	64	49	54	32.479996	30.012820
9	64	54	59	32.479996	59.969568
10	21	11	12	11.618235	208.173666
10	21	12	13	11.618235	53.113807
10	21	13	14	11.618235	30.172150
10	21	14	15	11.618235	23.102537
10	21	15	16	11.618235	14.892402
10	21	16	17	11.618235	17.098147
10	21	17	18	11.618235	26.166634
10	21	18	19	11.618235	48.668466
10	21	19	20	11.618235	144.567765
10	32	12	14	23.728713	158.134820
10	32	14	16	23.728713	53.044988
10	32	16	18	23.728713	24.986669
10	32	18	20	23.728713	18.966530
10	32	20	22	23.728713	15.199900
10	32	22	24	23.728713	18.384689
10	32	24	26	23.728713	25.619134
10	32	26	28	23.728713	45.775535
10	32	28	30	23.728713	159.701609
10	43	13	16	30.821185	134.779591
10	43	16	19	30.821185	39.733304
10	43	19	22	30.821185	22.833017
10	43	22	25	30.821185	17.637328
10	43	25	28	30.821185	15.111456
10	43	28	31	30.821185	16.299655
10	43	31	34	30.821185	24.129340
10	43	34	37	30.821185	44.630392
10	43	37	40	30.821185	101.929918
10	54	14	18	33.210499	99.408729
10	54	18	22	33.210499	32.916194
10	54	22	26	33.210499	20.581443
10	54	26	30	33.210499	14.958389
10	54	30	34	33.210499	16.866119
10	54	34	38	33.210499	21.549887
10	54	38	42	33.210499	22.862535
10	54	42	46	33.210499	37.435034
10	54	46	50	33.210499	67.686530
10	65	15	20	31.252377	66.272373
10	65	20	25	31.252377	25.327348
10	65	25	30	31.252377	15.876892
10	65	30	35	31.252377	15.165076
10	65	35	40	31.252377	15.940765
10	65	40	45	31.252377	16.380006
10	65	45	50	31.252377	19.299945
10	65	50	55	31.252377	29.263955
10	65	55	60	31.252377	62.480890
11	22	12	13	11.209500	212.407020
11	22	13	14	11.209500	62.128438
11	22	14	15	11.209500	33.876488
11	22	15	16	11.209500	16.432856
11	22	16	17	11.209500	15.075737
11	22	17	18	11.209500	18.317663
11	22	18	19	11.209500	26.292238
11	22	19	20	11.209500	48.884165
11	22	20	21	11.209500	132.560059
11	33	13	15	22.333220	178.036612
11	33	15	17	22.333220	41.687859
11	33	17	19	22.333220	24.384597
11	33	19	21	22.333220	17.027806
11	33	21	23	22.333220	15.401918
11	33	23	25	22.333220	15.825739
11	33	25	27	22.333220	24.685319
11	33	27	29	22.333220	44.718469
11	33	29	31	22.333220	159.817601
11	44	14	17	32.375951	142.384202
11	44	17	20	32.375951	43.212490
11	44	20	23	32.375951	23.787835
11	44	23	26	32.375951	17.627277
11	44	26	29	32.375951	15.063105
11	44	29	32	32.375951	17.588182
11	44	32	35	32.375951	26.120927
11	44	35	38	32.375951	47.053103
11	44	38	41	32.375951	98.852430
11	55	15	19	33.246971	89.069457
11	55	19	23	33.246971	33.044978
11	55	23	27	33.246971	19.607776
11	55	27	31	33.246971	14.769992
11	55	31	35	33.246971	17.455717
11	55	35	39	33.246971	21.500381
11	55	39	43	33.246971	22.675593
11	55	43	47	33.246971	37.365581
11	55	47	51	33.246971	65.765309
11	66	16	21	30.984790	67.046819
11	66	21	26	30.984790	25.223133
11	66	26	31	30.984790	15.394483
11	66	31	36	30.984790	16.246342
11	66	36	41	30.984790	15.075268
11	66	41	46	30.984790	16.760086
11	66	46	51	30.984790	18.477956
11	66	51	56	30.984790	29.254232
11	66	56	61	30.984790	63.920737
12	23	13	14	10.647783	231.516454
12	23	14	15	10.647783	70.365780
12	23	15	16	10.647783	22.334901
12	23	16	17	10.647783	15.695315
12	23	17	18	10.647783	14.912402
12	23	18	19	10.647783	16.669197
12	23	19	20	10.647783	23.457446
12	23	20	21	10.647783	37.103191
12	23	21	22	10.647783	108.363359
12	34	14	16	22.252598	182.899304
12	34	16	18	22.252598	42.919421
12	34	18	20	22.252598	24.234286
12	34	20	22	22.252598	15.546554
12	34	22	24	22.252598	15.148118
12	34	24	26	22.252598	16.154314
12	34	26	28	22.252598	21.294182
12	34	28	30	22.252598	48.755639
12	34	30	32	22.252598	151.388686
12	45	15	18	32.842730	120.115463
12	45	18	21	32.842730	42.268193
12	45	21	24	32.842730	23.785613
12	45	24	27	32.842730	18.010052
12	45	27	30	32.842730	15.026707
12	45	30	33	32.842730	18.896284
12	45	33	36	32.842730	28.819303
12	45	36	39	32.842730	44.052019
12	45	39	42	32.842730	88.493621
12	56	16	20	32.404374	88.780563
12	56	20	24	32.404374	30.569636
12	56	24	28	32.404374	18.318148
12	56	28	32	32.404374	15.076845
12	56	32	36	32.404374	18.719628
12	56	36	40	32.404374	19.344050
12	56	40	44	32.404374	23.727972
12	56	44	48	32.404374	36.121279
12	56	48	52	32.404374	63.920742
12	67	17	22	31.491666	67.884022
12	67	22	27	31.491666	25.693570
12	67	27	32	31.491666	15.421023
12	67	32	37	31.491666	17.183597
12	67	37	42	31.491666	15.053627
12	67	42	47	31.491666	17.482463
12	67	47	52	31.491666	18.596892
12	67	52	57	31.491666	30.182135
12	67	57	62	31.491666	66.918314
13	24	14	15	10.572744	495.663093
13	24	15	16	10.572744	57.453245
13	24	16	17	10.572744	23.946677
13	24	17	18	10.572744	17.053602
13	24	18	19	10.572744	14.922934
13	24	19	20	10.572744	16.921109
13	24	20	21	10.572744	20.720095
13	24	21	22	10.572744	36.531137
13	24	22	23	10.572744	114.100570
13	35	15	17	24.840237	180.426337
13	35	17	19	24.840237	50.454552
13	35	19	21	24.840237	26.175369
